DOCUMENTO;ZONAFRANCA?;FECHA;CLIENTE;NOMBRE;BUQUE;ARTICULO;DESCRIPCION;UD;UNIDADES;KG.BRUTOS;KG.NETOS;KG.FACTURAR;P.V.P.;DTO.;IMPORTE;P.COSTE
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;453;BAYETA SPONTEX N§ 3;U;36;7.99;5.4;;1,92;;57,96;1,39
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;360;QUITAGRASA ZORKA PISTOLA 750ml;U;12;6;4.98;;2,4;;22,32;1,84
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;0AQ;DETERGENTE LAVADORA T/5.850GRS;U;3;19.99;18;;8,56;;23,1;6,58
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;N32;PAPEL HIGIENICO 12 ROLLOS;U;9;4.99;4.93;;0,2;;21,6;0,12
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;288;"MOSQUETON 3.5x125+SBL ""A"" C/50";U;8;18.4;16;;0,76;;304;0,58
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;W81;PAPEL COCINA ROLLO DUPLOS 1/2;U;10;2.08;2.08;;0,48;;7,6;0,35
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;E18;SERVILLETAS 33X33 1/PAQUETE;U;19;1.81;1.78;;0,78;;13,87;0,56
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;E18;SERVILLETAS 33X33 1/PAQUETE;U;6;0.57;0.55;;0,78;;4,38;0,56
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;327;DISICLIN LIMPIADR LAVANDA 1/LT;U;12;15;12;;1,24;;15,48;0,95
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;L86;FREGONA SUAVE ALGODON-MOCHO;U;4;4;4;;1,07;;2,64;0,76
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;1UG;BOLSA CAMISETA 50X60/100UND.;C;1;4;3.5;;14,57;;14,57;10,793
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;1CG;ESTROPAJO C/ESPONJA Und.;U;12;2.4;1.2;;0,6;;2,88;0,18
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;Y41;GOMA ESTIRABLE 120 BOLSAS KG;U;1;1;1;;9,1;;12,5;6,5
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;V04;CASCO MOTO PARA PESCANTE C/VIS;U;1;1;1;;50,92;;42;39,17
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;1V3;PANTALLA CASCO LS2 TRANSPARENT;U;2;2;2;;22,61;;44,22;16,38
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;740;GRAPA COBRE 3.00x16 C/500und;U;4;6.68;6.11;;0,077;;154;0,056
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;819;GRAPA COBRE 2.5x16 C/500und;U;7;8.33;7.63;;0,069;;308,7;0,044
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;V24;TANZA 3.60 CELESTE PT 5M;K;1;105.27;105.27;102.8;6,4;;629,51;5,65
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;K23;ANZUELO 10/0 INOX TORC C/100;U;6;12.66;11.4;;0,63;;378;0,4
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;OKI;FLEJE ADHES.MIEL 132x48 1R;U;36;9.66;9.61;;1,5;;54;0,88
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;J52;PILA PROCELL CONSTANT C/638Und;U;3;51;45;;0,25;;478,5;0,22
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;I18;TANZA 3.00 VERDE PT 1/500MT.;K;10;45;42.08;40;6,4;;260,9;5,6
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;I18;TANZA 3.00 VERDE PT 1/500MT.;K;5;23.61;22.44;25.3;6,4;;139,13;5,6
222393;S;03/01/2023;474;PESQUERA LOLO, S. L.;SEGUNDO RIBEL;QE6;TANZA 3.00 ROJA PT 1/500mt;K;5;22.79;21.54;21.80;6,4;;133,55;5,6
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;GG5;AZUCAR BLANQUILLA 1/KILO;K;400;416.64;400;;1,68;;672;1,29
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;822;MEJILLON ESCABECHE OL-120 LATA;U;200;28;24;;1,15;;230;0,85
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;I99;ATUN CLARO AC/VEG OL-120 Lata;U;250;50;38.75;;1,21;;302,5;0,93
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;492;TE ROJO C/25 Sobres;U;4;0.5;0.37;;1,97;;7,88;0,56
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;492;TE ROJO C/25 Sobres;U;20;2.5;1.96;;1,97;;39,4;0,56
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;T94;GUINDILLA-CAYENA RAMA B.I.;U;2;1;0.5;;6,22;;12,44;4,52
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;L27;LENTEJA CASTELLANA 1/KILO;K;20;22;20;;1,96;;39,2;1,45
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;T64;PASTA PLUMA-MACARRON 1/500gr;U;54;30.03;27;;0,9;;48,6;0,59
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;S47;PIMENTON PICANTE BI.;U;4;4;4;;10,9;;43,6;3,67
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;S46;PIMENTON DULCE B.I.;U;2;2;2;;10,9;;21,8;3,75
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;Z02;PIMIENTA BLANCA MOLIDA B.I.;U;1;1;1;;17,75;;17,75;8,52
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;R63;HARINA PAQUETE KILO;K;150;150;150;;1,08;;162;0,8
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;L14;SAL FINA YODADA 1/KILO;K;20;24;20;;0,3;;6;0,19
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;L13;SAL GRUESA 1/KILO;K;30;30;30;;0,3;;9;0,22
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;T63;PASTA ESPAGUETI 1/500Gr;U;100;52.77;50;;0,9;;90;0,59
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;X14;MELOCOTON ALMIBAR 1/KG;U;24;24.85;24;;2,03;;48,72;1,5
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;FX5;MERMELADA MELOCOTON 1/350gr;U;24;9.99;8.4;;1,01;;24,24;0,75
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;GP8;TOMATE NATURAL ENTERO 1/KG;U;24;30;24;;1,22;;29,28;0,9
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;GP9;TOMATE TRITURADO 1/KG;U;144;180;144;;1,22;;175,68;0,9
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;T66;PASTA FIDEO CABELLIN 1/500gr;U;36;19.8;18;;0,9;;32,4;0,67
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;0L4;PI¥A ALMIBAR LATA KG.;U;24;24.99;24;;2,37;;56,88;1,75
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;M38;PASTA SOPA LETRAS 1/500gr;U;20;10;10;;0,9;;18;0,66
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;X42;AZAFRAN/COLORANTE ALIM C/100sb;U;3;1.2;1.2;;5,31;;15,93;3,25
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;710;SALSA TABASCO PICANTE 1/60ml;U;72;4.99;4.32;;3,36;;241,92;2,49
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;710;SALSA TABASCO PICANTE 1/60ml;U;16;1.11;0.96;;3,36;;53,76;2,49
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;L28;ALUBIA BLANCA PAQUETE KILO;K;30;33;30;;2,55;;76,5;1,95
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;2D6;CHICHARRILLO A/VEGETAL RR-125;U;100;20;12.5;;1,27;;127;0,941
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;822;MEJILLON ESCABECHE OL-120 LATA;U;20;2.8;2.4;;1,15;;23;0,85
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;822;MEJILLON ESCABECHE OL-120 LATA;U;30;4.2;3.6;;1,15;;34,5;0,85
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;M10;GARBANZO MEJICANO 1/KILO;K;13;14.3;13;;2,55;;33,15;1,95
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;M10;GARBANZO MEJICANO 1/KILO;K;17;18.7;17;;2,55;;43,35;1,95
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;492;TE ROJO C/25 Sobres;U;20;2.5;1.96;;1,97;;39,4;0,56
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;E20;ARROZ GRANO LARGO 1/KILO;K;500;512.35;500;;1,3;;650;1
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;B59;CAFE MOLIDO MEZCLA 1/250gr;U;280;76.66;70;;1,76;;492,8;1,3
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;U63;SARDINILLA A/VEGETAL Latas;U;250;50;35;;1,08;;270;0,8
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;U62;AGUJAS EN ACEITE-125RR 1/LATA;U;100;20;12.66;;1,3;;130;1
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;FQ6;ALUBIA PINTA 1/KILO;K;30;33;30;;2,41;;72,3;1,85
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;710;SALSA TABASCO PICANTE 1/60ml;U;8;0.55;0.48;;3,36;;26,88;2,49
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;H54;SALCHICHON BARRA;K;2;14;13.28;14;6,38;;84,73;4,725
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;FH1;PECHUGA PAVO FIAMBRE;K;2;10;8.52;15;8,55;;72,85;6,228
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;2A3;CHORIZO COCIDO;K;3;30;30;30;6,17;;185,1;4,568
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;M45;CALDO POLLO 12 PASTILLAS;U;6;0.75;0.37;;0,5;;3;0,337
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;L32;CALDO CARNE 12 PASTILLAS;U;6;0.75;0.37;;0,5;;3;0,3372
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;X42;AZAFRAN/COLORANTE ALIM C/100sb;U;2;0.8;0.8;;5,31;;10,62;3,25
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;X42;AZAFRAN/COLORANTE ALIM C/100sb;U;2;0.8;0.8;;5,31;;10,62;3,25
222395;S;11/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;823;ATUN AC/VEGETAL RO-1000 1/KG;U;10;11.66;10;;7,15;;71,5;5,5
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;GN3;ACEITE GIRASOL LITRO;U;45;50.99;45;;2,44;;99;1,95
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;P60;CALDO PESCADO 12 PASTILLAS;U;1;0.12;0.12;;1,65;;1,65;0,3372
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;P60;CALDO PESCADO 12 PASTILLAS;U;1;0.12;0.12;;1,65;;1,65;0,3372
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;A86;CANELA MOLIDA Salseros;U;3;0.37;0.24;;0,84;;2,52;0,41
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;Z20;CANELA RAMA B. I.;U;1;2;1;;13;;13;8,95
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;Z45;COCTEL FRUTAS-MACEDONIA 1/KG;U;48;49.99;48;;2,55;;97,44;1,85
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;X14;MELOCOTON ALMIBAR 1/KG;U;48;49.71;48;;2,07;;77,76;1,5
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;Z46;PERA ALMIBAR LATAS 1/KILO;U;48;49.99;48;;2,45;;94,08;1,75
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;0L4;PI¥A ALMIBAR LATA KG.;U;36;37.49;36;;2,45;;83,16;1,75
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;P70;DULCE MEMBRILLO TARRINA 400gr;U;4;2;1.6;;1;;3,88;0,735
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;FQ3;FLAN ROYAL 8 UNDS 1/186grs;U;24;6;4.5;;1,38;;33,12;1
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;419;ACEITE OLIVA SUAVE LITRO;U;30;30.96;30;;4,6;;126,9;3,68
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;03E;GELATINA FRESA 1/170gr;U;12;1.99;1.36;;2,42;;29,04;0,627
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;HN1;GRELOS AL NATURAL 1/500gr;U;24;12;11.4;;1,9;;43,68;1,38
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;E23;LEVADURA MAURIPAN SECA 1/500gr;U;1;0.55;0.5;;3;;3;2
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T11;MEJORANTE Paquete Kilo;K;1;1;1;;10,4;;7,8;6,93
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M09;MOUSSE CHOCOLATE MILKA 1/215g;U;18;5.99;3.99;;3,92;;70,56;2,52
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;G31;PAN RALLADO 1/250grs;U;8;2;2;;0,55;;4,08;0,392
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T63;PASTA ESPAGUETI 1/500Gr;U;20;10.55;10;;0,9;;17,6;0,59
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T67;PASTA FIDEO GRUESO 1/500gr;U;18;11.99;9;;0,9;;15,84;0,69
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;571;PASTEL ROYAL OREO CAKE 1/215gr;U;12;2.79;2.58;;3,59;;43,08;2,56
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;L14;SAL FINA YODADA 1/KILO;K;2;2.4;2;;0,3;;0,58;0,19
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;02P;ACEITUNA C/H 1/100gr;U;20;2;2;;0,53;;10,6;0,37
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;710;SALSA TABASCO PICANTE 1/60ml;U;20;1.38;1.2;;3,44;;64,2;2,49
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;U63;SARDINILLA A/VEGETAL Latas;U;17;3.4;2.38;;1,12;;16,15;0,8
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;U63;SARDINILLA A/VEGETAL Latas;U;13;2.6;1.82;;1,12;;12,35;0,8
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;W56;SOPA VERDURAS 24/51gr;U;5;8.5;8;;0,49;;58,8;0,2802
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;492;TE ROJO C/25 Sobres;U;10;1.25;0.98;;0,89;;8,9;0,56
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;P58;TOMATE FRITO SOLIS BRIK/350gr;U;24;12;8.4;;0,76;;15,84;0,55
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;800;AGUA SANA S/GAS 6/1500ml;U;50;500;450;;0,3;;84;0,225
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;GG5;AZUCAR BLANQUILLA 1/KILO;K;20;20.83;20;;1,75;;17,8;1,29
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;R63;HARINA PAQUETE KILO;K;30;30;30;;1,12;;18,3;0,8
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;AJ4;INSTANT NOODLES GAMBA 24/85gr;U;13;28.86;26.52;;0,8;;308,88;0,417
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;823;ATUN AC/VEGETAL RO-1000 1/KG;U;12;13.99;12;;7,7;;75,12;5,5
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;S32;MAHONESA TOP FRASCO 1/300ml;U;12;3.93;3.6;;1,45;;12,6;1,05
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;R62;SALSA KETCHUP 1/300gr;U;24;7.69;7.2;;0,9;;17,52;0,65
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;FQ8;GELATINA LIMON 1/170GR.;U;10;1.66;1.14;;2,42;;24,2;0,627
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;FQ8;GELATINA LIMON 1/170GR.;U;2;0.33;0.22;;2,42;;4,84;0,627
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T61;MAIZ DULCE 1/500gr;U;18;18;14.4;;1,13;;15,12;0,75
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T61;MAIZ DULCE 1/500gr;U;6;6;4.8;;1,13;;5,04;0,75
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T94;GUINDILLA-CAYENA RAMA B.I.;U;1;0.5;0.25;;6,33;;6;4,52
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;T94;GUINDILLA-CAYENA RAMA B.I.;U;4;2;1;;6,33;;24;4,52
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;E20;ARROZ GRANO LARGO 1/KILO;K;6;6.14;6;;1,35;;5,88;1
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;E20;ARROZ GRANO LARGO 1/KILO;K;144;147.55;144;;1,35;;141,12;1
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;X42;AZAFRAN/COLORANTE ALIM C/100sb;U;1;0.4;0.4;;5,4;;5,4;3,25
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M60;BIZCOCHO ROYAL 1/375gr;U;2;0.88;0.75;;2,47;;4,82;1,79
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M60;BIZCOCHO ROYAL 1/375gr;U;22;9.77;8.25;;2,47;;53,02;1,79
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;X84;CACAO SOLUBLE 1/900gr;U;4;3.91;3.6;;3,21;;11,44;2,32
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;B59;CAFE MOLIDO MEZCLA 1/250gr;U;60;16.42;15;;1,8;;108;1,3
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M45;CALDO POLLO 12 PASTILLAS;U;2;0.25;0.12;;1,65;;3,3;0,337
222402;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;L32;CALDO CARNE 12 PASTILLAS;U;2;0.25;0.12;;1,65;;3,3;0,3372
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;1UG;BOLSA CAMISETA 50X60/100UND.;C;1;4;3.5;;14,05;;14,05;10,793
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;N35;LEJIA NORMAL LITRO;U;20;22;20;;0,49;;9,8;0,35
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;GP2;LAVAVAJILLAS FAIRY 1/615ml;U;64;44;39.36;;2,36;;151,04;1,75
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;1DL;LIMPIADOR AJAX PINO 1/1.25LT.;U;12;12;12;;2,18;;26,16;1,27
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M11;PAPEL ALUMINIO R/30mt;U;6;1.12;0.75;;2,9;;17,4;1,76
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;W81;PAPEL COCINA ROLLO DUPLOS 1/2;U;10;2.08;2.08;;0,49;;9,8;0,35
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;N32;PAPEL HIGIENICO 12 ROLLOS;U;9;4.99;4.93;;0,2;;21,6;0,12
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;E18;SERVILLETAS 33X33 1/PAQUETE;U;70;6.7;6.48;;0,78;;54,6;0,56
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M12;SUAVIZANTE 4000ml;U;6;25.59;24;;2,32;;13,92;1,63
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;V20;PALILLERO REDONDO C/200Und.;U;4;1.12;0.8;;0,98;;3,92;0,26
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;21D;PA¥O COCINA ALGODON RAYAS Und.;U;2;0.4;0.31;;1,11;;2,22;0,79
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M64;AMBIENTADOR SPRAY 300ml;U;6;1.5;0.84;;3,76;;22,56;0,87
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;U22;RECAMBIO RODILLO ANTIGOTA 11cm;U;10;0.51;0.5;;0,6;;6;0,4
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;21D;PA¥O COCINA ALGODON RAYAS Und.;U;8;1.62;1.24;;1,11;;8,88;0,79
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;P05;BAYETA SPONTEX R/2mt-UNIDAD;U;4;1.33;1.06;;10,92;;43,68;7,8
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;R91;BOLSA BASURA 85x105-R/10 COMUN;U;2;0.1;0.1;;1,5;;3;0,628
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;0AQ;DETERGENTE LAVADORA T/5.850GRS;U;8;53.33;48;;8,9;;71,2;6,58
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;R76;"ESCOBA ""IBERICA SUPER 86"" S/M";U;5;2.5;2.5;;1,61;;8,05;0,89
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;1CF;ESTROPAJO FIBRA VERDE Und.;U;20;4;2;;0,8;;16;0,138
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M65;ESTROPAJO NIQUEL NANAS;U;30;1.35;1.2;;0,8;;24;0,249
222403;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;L86;FREGONA SUAVE ALGODON-MOCHO;U;6;6;6;;1,05;;6,3;0,76
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;856;PLATIJA CONGELADA;K;1;27;26;28;5,14;;133,64;3,95
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;570;HELADO BARRA 3 GUSTOS Litro;U;14;14;14;;1,45;;20,3;0,82
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;QX8;HELADO BARRA TURRON Litro;U;18;18;18;;2,34;;42,12;1,69
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;E11;MERLUZA 4E AUSTRAL;K;2;22.4;21.47;25;8,15;;174,98;6,5
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;132;MUSLOS DE POLLO-Traseros Pollo;K;8;41.53;40;40;2,97;;118,8;2,2
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;137;PECHUGA POLLO CONGELADAS;K;2;30.95;30;30;6,28;;188,4;4,65
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;0L3;QUESO EDAM BARRA 1/PIEZA;K;2;7;6.95;9.80;8,64;;60,05;6,4
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;399;AGUJA S/H TERNERA;K;1;25.57;24.57;28;9,32;;228,99;6,95
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;F72;ALAS MERLUZA AUSTRAL/BLANCA;K;1;12.83;12.4;16;5,33;;66,09;2,75
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;G88;ALAS MERLUZA ROSADA;K;1;23.9;23.1;24;7,7;;177,87;5,25
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;429;ALAS POLLO CONGELADAS;K;4;20.5;20;20;3,85;;77;2,85
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;134;POLLOS CONGELADOS;K;1;15.11;14.72;16;3,58;;52,7;2,65
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;120;BLANQUITA S/HUESO-REDONDO;K;1;26.18;24.24;28;9,04;;219,13;6,95
222404;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;138;CARNE PICADA CONGELADA;K;1;20.5;19.49;22;5,53;;107,78;3,95
